# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       2.284474223192e+10       1.448566044852e-18       2.029217830568e-05       1.125790538945e+15       1.411057260693e+04       6.176726558375e-07       3.223523939642e+14       1.171569490372e-05       7.493960033865e+29       2.967347828186e+22       1.591837115126e+23       1.723795588068e+29       5.745985293559e+28       3.620053516786e-08       3.456285865276e+29       1.267404337578e+30       1.267404337578e+30       4.224680495736e+29      -8.327702337236e+34       9.781688744858e-05       1.125594904095e-01 
       2.260049958374e+10       1.480044406962e-18       2.051147566817e-05       1.101846634366e+15       1.411057260671e+04       6.243478182330e-07       3.189059903384e+14       1.184230591987e-05       7.178578958990e+29       2.873186309869e+22       1.541324061601e+23       1.651250164423e+29       5.504167214745e+28       3.620053516786e-08       3.310829104586e+29       1.214066005664e+30       1.214066005664e+30       4.046886076000e+29      -7.891945548875e+34       9.793523607471e-05       1.124234716077e-01 
       2.235886823538e+10       1.512206816109e-18       2.073314317386e-05       1.078411981338e+15       1.411057260649e+04       6.310951188275e-07       3.154964336484e+14       1.197028521583e-05       6.876470602669e+29       2.782012776798e+22       1.492413916157e+23       1.581757793315e+29       5.272525977717e+28       3.620053516786e-08       3.171493848324e+29       1.162972401492e+30       1.162972401492e+30       3.876574081436e+29      -7.478990245420e+34       9.805358470330e-05       1.122877811748e-01 
       2.211982026834e+10       1.545068137111e-18       2.095720446960e-05       1.055475748829e+15       1.411057260626e+04       6.379153372154e-07       3.121233299481e+14       1.209964757852e-05       6.587076386498e+29       2.693732412578e+22       1.445055814432e+23       1.515189987937e+29       5.050633293122e+28       3.620053516786e-08       3.038022474801e+29       1.114029056366e+30       1.114029056366e+30       3.713429616412e+29      -7.087643312434e+34       9.817193333438e-05       1.121524179236e-01 
       2.188332806262e+10       1.578643557750e-18       2.118368865922e-05       1.033027336171e+15       1.411057260604e+04       6.448092614163e-07       3.087862895035e+14       1.223040795469e-05       6.309861239676e+29       2.608253409578e+22       1.399200506116e+23       1.451423668811e+29       4.838078896036e+28       3.620053516786e-08       2.910168204260e+29       1.067145477277e+30       1.067145477277e+30       3.557151037582e+29      -6.716774066593e+34       9.829028196798e-05       1.120173806724e-01 
       2.164936429351e+10       1.612948596004e-18       2.141261938959e-05       1.011056368155e+15       1.411057260581e+04       6.517776879658e-07       3.054849267473e+14       1.236258145262e-05       6.044312609701e+29       2.525486873458e+22       1.354800303742e+23       1.390340936223e+29       4.634469787411e+28       3.620053516786e-08       2.787694642594e+29       1.022234979587e+30       1.022234979587e+30       3.407449396173e+29      -6.365310988904e+34       9.840863060413e-05       1.118826682456e-01 
       2.141790192845e+10       1.647999106840e-18       2.164402394556e-05       9.895526902363e+14       1.411057260558e+04       6.588214220076e-07       3.022188602346e+14       1.249618334383e-05       5.789939514686e+29       2.445346730723e+22       1.311809033085e+23       1.331828852235e+29       4.439429507449e+28       3.620053516786e-08       2.670375344275e+29       9.792145267539e+29       9.792145267539e+29       3.264047903732e+29      -6.032238628859e+34       9.852697924287e-05       1.117482794727e-01 
       2.118891422387e+10       1.683811289939e-18       2.187793143094e-05       9.685063638438e+14       1.411057260534e+04       6.659412773866e-07       2.989877125984e+14       1.263122906492e-05       5.546271635574e+29       2.367749639210e+22       1.270181985145e+23       1.275779231864e+29       4.252597439548e+28       3.620053516786e-08       2.557993393665e+29       9.380045768060e+29       9.380045768060e+29       3.126681420368e+29      -5.716594670593e+34       9.864532788422e-05       1.116142131892e-01 
       2.096237472215e+10       1.720401697017e-18       2.211436367361e-05       9.479076617847e+14       1.411057260511e+04       6.731380767429e-07       2.957911105065e+14       1.276773421928e-05       5.312858446542e+29       2.292614901413e+22       1.229875869656e+23       1.222088443065e+29       4.073628143550e+28       3.620053516786e-08       2.450341003957e+29       8.985289352702e+29       8.985289352702e+29       2.995095964522e+29      -5.417467152545e+34       9.876367652822e-05       1.114804682361e-01 
       2.073825724855e+10       1.757787239462e-18       2.235335341538e-05       9.277470637493e+14       1.411057260487e+04       6.804126516068e-07       2.926286846181e+14       1.290571457897e-05       5.089268382016e+29       2.219864380566e+22       1.190848770059e+23       1.170657215113e+29       3.902190717043e+28       3.620053516786e-08       2.347219132991e+29       8.607146142955e+29       8.607146142955e+29       2.869048243373e+29      -5.133991832613e+34       9.888202517489e-05       1.113470434602e-01 
       2.051653590814e+10       1.795985196146e-18       2.259492612211e-05       9.080152519108e+14       1.411057260463e+04       6.877658424950e-07       2.895000695413e+14       1.304518608645e-05       4.875088038726e+29       2.149422419382e+22       1.153060099918e+23       1.121390455063e+29       3.737968183543e+28       3.620053516786e-08       2.248437115235e+29       8.244916977026e+29       8.244916977026e+29       2.748305203008e+29      -4.865349691174e+34       9.900037382427e-05       1.112139377134e-01 
       2.029718508287e+10       1.835013221363e-18       2.283910725964e-05       8.887031066188e+14       1.411057260438e+04       6.951984990075e-07       2.864049037905e+14       1.318616485650e-05       4.669921411360e+29       2.081215761373e+22       1.116470560704e+23       1.074197071928e+29       3.580656906428e+28       3.620053516786e-08       2.153812309259e+29       7.897932117140e+29       7.897932117140e+29       2.632643597516e+29      -4.610764564771e+34       9.911872247639e-05       1.110811498534e-01 
       2.008017942858e+10       1.874889353082e-18       2.308592956979e-05       8.698017021846e+14       1.411057260413e+04       7.027114799259e-07       2.833428297451e+14       1.332866717802e-05       4.473389160368e+29       2.015173474663e+22       1.081042100935e+23       1.028989808260e+29       3.429966027532e+28       3.620053516786e-08       2.063169760046e+29       7.565550011233e+29       7.565550011233e+29       2.521849576224e+29      -4.369500903608e+34       9.923707113129e-05       1.109486787430e-01 
       1.986549387206e+10       1.915632021258e-18       2.333541669941e-05       8.513023027556e+14       1.411057260389e+04       7.103056533128e-07       2.803134936079e+14       1.347270951598e-05       4.285127910594e+29       1.951226878230e+22       1.046737876596e+23       9.856850788112e+28       3.285616929371e+28       3.620053516786e-08       1.976341875505e+29       7.247156106771e+29       7.247156106771e+29       2.415718288303e+29      -4.140861646396e+34       9.935541978899e-05       1.108165232508e-01 
       1.965310360819e+10       1.957260056360e-18       2.358760320931e-05       8.331963582780e+14       1.411057260363e+04       7.179818966117e-07       2.773165453642e+14       1.361830851327e-05       4.104789579416e+29       1.889309470472e+22       1.013522212830e+23       9.442028159970e+28       3.147342719990e+28       3.620053516786e-08       1.893168116611e+29       6.942161714477e+29       6.942161714477e+29       2.314053504008e+29      -3.924186206393e+34       9.947376844954e-05       1.106846822507e-01 
       1.944298409704e+10       1.999792698021e-18       2.384251274634e-05       8.154755005448e+14       1.411057260338e+04       7.257410967487e-07       2.743516387417e+14       1.376548099263e-05       3.932040733166e+29       1.829356860057e+22       9.813605668299e+22       9.044663218518e+28       3.014887739506e+28       3.620053516786e-08       1.813494700575e+29       6.650002919889e+29       6.650002919889e+29       2.216667251864e+29      -3.718848562835e+34       9.959211711296e-05       1.105531546217e-01 
       1.923511106104e+10       2.043249603975e-18       2.410017805232e-05       7.981315393288e+14       1.411057260312e+04       7.335841502349e-07       2.714184311700e+14       1.391424395862e-05       3.766561970633e+29       1.771306698950e+22       9.502194919241e+22       8.664021262216e+28       2.888007087405e+28       3.620053516786e-08       1.737174316510e+29       6.370139540714e+29       6.370139540714e+29       2.123379471121e+29      -3.524255452229e+34       9.971046577930e-05       1.104219392484e-01 
       1.902946048220e+10       2.087650859139e-18       2.436062641209e-05       7.811564585967e+14       1.411057260286e+04       7.415119632698e-07       2.685165837414e+14       1.406461459955e-05       3.608047332509e+29       1.715098617580e+22       9.200666027871e+22       8.299398509216e+28       2.766466169739e+28       3.620053516786e-08       1.664065853066e+29       6.102054128073e+29       6.102054128073e+29       2.034017678832e+29      -3.339844654288e+34       9.982881444858e-05       1.102910350206e-01 
       1.882600859929e+10       2.133016984891e-18       2.462389238644e-05       7.645424128042e+14       1.411057260260e+04       7.495254518464e-07       2.656457611715e+14       1.421661028949e-05       3.456203735694e+29       1.660674162058e+22       8.908705417631e+22       7.950120796120e+28       2.650040265373e+28       3.620053516786e-08       1.594034137520e+29       5.845251009764e+29       5.845251009764e+29       1.948416650942e+29      -3.165083367562e+34       9.994716312084e-05       1.101604408334e-01 
       1.862473190515e+10       2.179368948573e-18       2.489000144124e-05       7.482817232704e+14       1.411057260233e+04       7.576255418566e-07       2.628056317607e+14       1.437024859028e-05       3.310750431403e+29       1.607976733383e+22       8.626009462544e+22       7.615542331498e+28       2.538514110499e+28       3.620053516786e-08       1.526949685854e+29       5.599255373805e+29       5.599255373805e+29       1.866418116802e+29      -2.999466670063e+34       1.000655117961e-04       1.100301555871e-01 
       1.842560714393e+10       2.226728173094e-18       2.515898631827e-05       7.323668746287e+14       1.411057260206e+04       7.658131691984e-07       2.599958673556e+14       1.452554725355e-05       3.171418486079e+29       1.556951528587e+22       8.352284171463e+22       7.295044501858e+28       2.431681500619e+28       3.620053516786e-08       1.462688463346e+29       5.363612390534e+29       5.363612390534e+29       1.787870466537e+29      -2.842516060436e+34       1.001838604744e-04       1.099001781871e-01 
       1.822861130841e+10       2.275116546952e-18       2.543087794038e-05       7.167905113530e+14       1.411057260179e+04       7.740892798841e-07       2.572161433113e+14       1.468252422274e-05       3.037950284153e+29       1.507545483740e+22       8.087244882327e+22       6.988034727871e+28       2.329344909290e+28       3.620053516786e-08       1.401131655237e+29       5.137886371657e+29       5.137886371657e+29       1.712628470726e+29      -2.693778075471e+34       1.003022091559e-04       1.097705075443e-01 
       1.803372163737e+10       2.324556434295e-18       2.570570904936e-05       7.015454343586e+14       1.411057260152e+04       7.824548301495e-07       2.544661384538e+14       1.484119763525e-05       2.910099051733e+29       1.459707218764e+22       7.830615966132e+22       6.693945368736e+28       2.231315122912e+28       3.620053516786e-08       1.342165447054e+29       4.921659964694e+29       4.921659964694e+29       1.640553011887e+29      -2.552822979953e+34       1.004205578404e-04       1.096411425742e-01 
       1.784091561293e+10       2.375070685269e-18       2.598350874905e-05       6.866245976746e+14       1.411057260124e+04       7.909107865643e-07       2.517455350428e+14       1.500158582445e-05       2.787628400331e+29       1.413386984003e+22       7.582130540283e+22       6.412232672644e+28       2.137410890881e+28       3.620053516786e-08       1.285680814171e+29       4.714533381319e+29       4.714533381319e+29       1.571510827256e+29      -2.419243525066e+34       1.005389065281e-04       1.095120821980e-01 
       1.765017095794e+10       2.426682646542e-18       2.626431160024e-05       6.720211051877e+14       1.411057260096e+04       7.994581261440e-07       2.490540187354e+14       1.516370732187e-05       2.670311889798e+29       1.368536608486e+22       7.341530191053e+22       6.142375771418e+28       2.047458590473e+28       3.620053516786e-08       1.231573320231e+29       4.516123658178e+29       4.516123658178e+29       1.505374262390e+29      -2.292653771765e+34       1.006572552191e-04       1.093833253416e-01 
       1.746146563346e+10       2.479416172112e-18       2.654814852576e-05       6.577282074546e+14       1.411057260067e+04       8.080978364626e-07       2.463912785492e+14       1.532758085928e-05       2.557932609651e+29       1.325109449829e+22       7.108564704838e+22       5.883875717464e+28       1.961291905821e+28       3.620053516786e-08       1.179742924050e+29       4.326063948814e+29       4.326063948814e+29       1.442021035149e+29      -2.172687975719e+34       1.007756039132e-04       1.092548709360e-01 
       1.727477783615e+10       2.533295634370e-18       2.683505408640e-05       6.437392985827e+14       1.411057260039e+04       8.168309157668e-07       2.437570068266e+14       1.549322537092e-05       2.450282778020e+29       1.283060345727e+22       6.882991807956e+22       5.636254561250e+28       1.878751520417e+28       3.620053516786e-08       1.130093794647e+29       4.144002845397e+29       4.144002845397e+29       1.381334009597e+29      -2.058999530597e+34       1.008939526107e-04       1.091267179174e-01 
       1.709008599579e+10       2.588345935334e-18       2.712505920499e-05       6.300479131770e+14       1.411057260010e+04       8.256583730912e-07       2.411508991995e+14       1.566065999560e-05       2.347163357475e+29       1.242345566995e+22       6.664576914682e+22       5.399054467606e+28       1.799684822535e+28       3.620053516786e-08       1.082534134059e+29       3.969603728987e+29       3.969603728987e+29       1.323200979432e+29      -1.951259966653e+34       1.010123013114e-04       1.089988652267e-01 
       1.690736877277e+10       2.644592518182e-18       2.741819844232e-05       6.166477233521e+14       1.411057259980e+04       8.345812283752e-07       2.385726545539e+14       1.582990407902e-05       2.248383687015e+29       1.202922772083e+22       6.453092883296e+22       5.171836869219e+28       1.723945623073e+28       3.620053516786e-08       1.036976007615e+29       3.802544147154e+29       3.802544147154e+29       1.267514460517e+29      -1.849158001703e+34       1.011306500155e-04       1.088713118100e-01 
       1.672660505563e+10       2.702061378921e-18       2.771450635919e-05       6.035325358072e+14       1.411057259951e+04       8.436005125805e-07       2.360219749949e+14       1.600097717590e-05       2.153761129550e+29       1.164750963048e+22       6.248319779867e+22       4.954181655750e+28       1.651393885250e+28       3.620053516786e-08       9.933351813468e+28       3.642515217779e+29       3.642515217779e+29       1.214171492157e+29      -1.752398641770e+34       1.012489987231e-04       1.087440566183e-01 
       1.654777395864e+10       2.760779078512e-18       2.801401569741e-05       5.906962889640e+14       1.411057259921e+04       8.527172678103e-07       2.334985658128e+14       1.617389905232e-05       2.063120734219e+29       1.127790442917e+22       6.050044649525e+22       4.745686397081e+28       1.581895465694e+28       3.620053516786e-08       9.515309662470e+28       3.489221057958e+29       3.489221057958e+29       1.163073446725e+29      -1.660702328781e+34       1.013673474340e-04       1.086170986074e-01 
       1.637085481934e+10       2.820772755110e-18       2.831676101778e-05       5.781330501648e+14       1.411057259890e+04       8.619325474300e-07       2.310021354486e+14       1.634868968794e-05       1.976294912916e+29       1.092002774400e+22       5.858061295005e+22       4.545965599243e+28       1.515321866414e+28       3.620053516786e-08       9.114860690823e+28       3.342378236929e+29       3.342378236929e+29       1.114125847307e+29      -1.573804132869e+34       1.014856961485e-04       1.084904367380e-01 
       1.619582719620e+10       2.882070136611e-18       2.862277870008e-05       5.658370129312e+14       1.411057259860e+04       8.712474161884e-07       2.285323954605e+14       1.652536927838e-05       1.893123130428e+29       1.057350739924e+22       5.672170062203e+22       4.354649991666e+28       1.451549997222e+28       3.620053516786e-08       8.731264494817e+28       3.201715252029e+29       3.201715252029e+29       1.067238193026e+29      -1.491452986932e+34       1.016040448665e-04       1.083640699758e-01 
       1.602267086624e+10       2.944699553449e-18       2.893210512411e-05       5.538024942796e+14       1.411057259829e+04       8.806629503411e-07       2.260890604907e+14       1.670395823748e-05       1.813451607622e+29       1.023798302923e+22       5.492177632554e+22       4.171385844423e+28       1.390461948141e+28       3.620053516786e-08       8.363811830411e+28       3.066972026703e+29       3.066972026703e+29       1.022323791702e+29      -1.413410961249e+34       1.017223935880e-04       1.082379972912e-01 
       1.585136582267e+10       3.008689951649e-18       2.924477303168e-05       5.420239320954e+14       1.411057259798e+04       8.901802377750e-07       2.236718482320e+14       1.688447719969e-05       1.737133037112e+29       9.913105703638e+21       5.317896821981e+22       3.995834314205e+28       1.331944771402e+28       3.620053516786e-08       8.011823301888e+28       2.937899429642e+29       2.937899429642e+29       9.792995995737e+28      -1.339452576049e+34       1.018407423131e-04       1.081122176592e-01 
       1.568189227263e+10       3.074070906308e-18       2.956081880257e-05       5.304958825619e+14       1.411057259766e+04       8.998003781332e-07       2.212804793958e+14       1.706694702248e-05       1.664026310899e+29       9.598537564566e+21       5.149146386237e+22       3.827670817824e+28       1.275890272608e+28       3.620053516786e-08       7.674648105698e+28       2.814258814151e+29       2.814258814151e+29       9.380860677504e+28      -1.269364150057e+34       1.019590910420e-04       1.079867300600e-01 
       1.551423063486e+10       3.140872635203e-18       2.988028245454e-05       5.192130176442e+14       1.411057259734e+04       9.095244829432e-07       2.189146776792e+14       1.725138878872e-05       1.593996259473e+29       9.293951475224e+21       4.985750832416e+22       3.666584432076e+28       1.222194810692e+28       3.620053516786e-08       7.351662827163e+28       2.695821576912e+29       2.695821576912e+29       8.986069951324e+28      -1.202943183120e+34       1.020774397745e-04       1.078615334781e-01 
       1.534836153744e+10       3.209126012792e-18       3.020319672942e-05       5.081701226270e+14       1.411057259702e+04       9.193536757443e-07       2.165741697334e+14       1.743782380910e-05       1.526913401894e+29       8.999030679705e+21       4.827540236452e+22       3.512277318869e+28       1.170759106290e+28       3.620053516786e-08       7.042270287828e+28       2.582368735308e+29       2.582368735308e+29       8.607893875211e+28      -1.139997771142e+34       1.021957885107e-04       1.077366269030e-01 
       1.518426581559e+10       3.278862584385e-18       3.052960164496e-05       4.973620937044e+14       1.411057259669e+04       9.292890922180e-07       2.142586851324e+14       1.762627362463e-05       1.462653706385e+29       8.713468473571e+21       4.674350066401e+22       3.364464174540e+28       1.121488058180e+28       3.620053516786e-08       6.745898441314e+28       2.473690522540e+29       2.473690522540e+29       8.245633226568e+28      -1.080346051636e+34       1.023141372507e-04       1.076120093287e-01 
       1.502192450940e+10       3.350114580824e-18       3.085953358095e-05       4.867839356206e+14       1.411057259636e+04       9.393318803191e-07       2.119679563410e+14       1.781676000911e-05       1.401098361013e+29       8.436967884902e+21       4.526021011338e+22       3.222871702342e+28       1.074290567447e+28       3.620053516786e-08       6.461999315644e+28       2.369585999783e+29       2.369585999783e+29       7.898618209371e+28      -1.023815678280e+34       1.024324859946e-04       1.074876797541e-01 
       1.486131886168e+10       3.422914933369e-18       3.119303073618e-05       4.764307593619e+14       1.411057259603e+04       9.494832004081e-07       2.097017186846e+14       1.800930497165e-05       1.342133554007e+29       8.169241365453e+21       4.382398815681e+22       3.087238107143e+28       1.029079369048e+28       3.620053516786e-08       6.190048000077e+28       2.269862684662e+29       2.269862684662e+29       7.566207215765e+28      -9.702433229793e+33       1.025508347423e-04       1.073636371824e-01 
       1.470243031580e+10       3.497297288896e-18       3.153013312840e-05       4.662977798965e+14       1.411057259569e+04       9.597442253859e-07       2.074597103183e+14       1.820393075922e-05       1.285650263334e+29       7.910010491620e+21       4.243334118770e+22       2.957312611380e+28       9.857708704601e+27       3.620053516786e-08       5.929541674587e+28       2.174336195364e+29       2.174336195364e+29       7.247785639768e+28      -9.194742039694e+33       1.026691834940e-04       1.072398806216e-01 
       1.454524051350e+10       3.573296025485e-18       3.187087895640e-05       4.563803139632e+14       1.411057259535e+04       9.701161408283e-07       2.052416721967e+14       1.840065985919e-05       1.231544055117e+29       7.659005674887e+21       4.108682299542e+22       2.832854991390e+28       9.442849971299e+27       3.620053516786e-08       5.679998680175e+28       2.082829909731e+29       2.082829909731e+29       6.942764740910e+28      -8.713616386252e+33       1.027875322497e-04       1.071164090843e-01 
       1.438973129281e+10       3.650946268163e-18       3.221530459996e-05       4.466737779069e+14       1.411057259501e+04       9.806001451241e-07       2.030473480439e+14       1.859951500197e-05       1.179714890549e+29       7.415965881475e+21       3.978303326125e+22       2.713635133249e+28       9.045450444163e+27       3.620053516786e-08       5.440957628322e+28       1.995174638696e+29       1.995174638696e+29       6.650580555686e+28      -8.257666196617e+33       1.029058810093e-04       1.069932215875e-01 
       1.423588468592e+10       3.730283905337e-18       3.256345553382e-05       4.371736855600e+14       1.411057259466e+04       9.911974496127e-07       2.008764843240e+14       1.880051916360e-05       1.130066940927e+29       7.180638360867e+21       3.852061610222e+22       2.599432607311e+28       8.664775357704e+27       3.620053516786e-08       5.211976547903e+28       1.911208313461e+29       1.911208313461e+29       6.370692854828e+28      -7.825574135128e+33       1.030242297731e-04       1.068703171529e-01 
       1.408368291715e+10       3.811345605287e-18       3.291536631878e-05       4.278756461692e+14       1.411057259431e+04       1.001909278725e-06       1.987288302117e+14       1.900369556843e-05       1.082508410471e+29       6.952778382970e+21       3.729825866092e+22       2.490036260646e+28       8.300120868820e+27       3.620053516786e-08       4.992632068018e+28       1.830775685847e+29       1.830775685847e+29       6.102584144457e+28      -7.416091797259e+33       1.031425785409e-04       1.067476948065e-01 
       1.393310840083e+10       3.894168833142e-18       3.327108242956e-05       4.187753623661e+14       1.411057259395e+04       1.012736870122e-06       1.966041375635e+14       1.920906769181e-05       1.036951366596e+29       6.732148983597e+21       3.611468974031e+22       2.385243826631e+28       7.950812755435e+27       3.620053516786e-08       4.782518635206e+28       1.753728041248e+29       1.753728041248e+29       5.845758709266e+28      -7.028036102713e+33       1.032609273129e-04       1.066253535790e-01 
       1.378414373935e+10       3.978791868123e-18       3.363064024597e-05       4.098686281807e+14       1.411057259359e+04       1.023681474844e-06       1.945021608887e+14       1.941665926276e-05       9.933115773375e+28       6.518520718043e+21       3.496867848164e+22       2.284861550974e+28       7.616205169912e+27       3.620053516786e-08       4.581247763602e+28       1.679922923667e+29       1.679922923667e+29       5.599741695984e+28      -6.660285877258e+33       1.033792760892e-04       1.065032925053e-01 
       1.363677172107e+10       4.065253821275e-18       3.399408524274e-05       4.011513270980e+14       1.411057259323e+04       1.034744357449e-06       1.924226573215e+14       1.962649426675e-05       9.515083556054e+28       6.311671422466e+21       3.385903308446e+22       2.188703833474e+28       7.295679444914e+27       3.620053516786e-08       4.388447316652e+28       1.609223872325e+29       1.609223872325e+29       5.364078235394e+28      -6.311778613418e+33       1.034976248697e-04       1.063815106249e-01 
       1.349097531838e+10       4.153594653600e-18       3.436145743763e-05       3.926194301553e+14       1.411057259286e+04       1.045926796159e-06       1.903653865926e+14       1.983859694845e-05       9.114644100029e+28       6.111385982851e+21       3.278459956720e+22       2.096592884862e+28       6.988642949538e+27       3.620053516786e-08       4.203760819059e+28       1.541500169355e+29       1.541500169355e+29       5.138332601316e+28      -5.981507400667e+33       1.036159736545e-04       1.062600069816e-01 
       1.334673768572e+10       4.243855194476e-18       3.473280048638e-05       3.842689940798e+14       1.411057259249e+04       1.057230083014e-06       1.883301110013e+14       2.005299181456e-05       8.731057019182e+28       5.917456111300e+21       3.174426056705e+22       2.008358398073e+28       6.694527993576e+27       3.620053516786e-08       4.026846797681e+28       1.476626598111e+29       1.476626598111e+29       4.922087404979e+28      -5.668518016253e+33       1.037343224437e-04       1.061387806237e-01 
       1.320404215762e+10       4.336077160568e-18       3.510815622576e-05       3.760961594663e+14       1.411057259211e+04       1.068655524013e-06       1.863165953885e+14       2.026970363662e-05       8.363613086326e+28       5.729680129421e+21       3.073693417799e+22       1.923837233367e+28       6.412790777891e+27       3.620053516786e-08       3.857378150174e+28       1.414483211653e+29       1.414483211653e+29       4.714942823289e+28      -5.371906168246e+33       1.038526712373e-04       1.060178306036e-01 
       1.306287224681e+10       4.430303174953e-18       3.548757013050e-05       3.680971489936e+14       1.411057259173e+04       1.080204439272e-06       1.843246071093e+14       2.048875745386e-05       8.011632921889e+28       5.547862758592e+21       2.976157282564e+22       1.842873116691e+28       6.142910388971e+27       3.620053516786e-08       3.695041540197e+28       1.354955110972e+29       1.354955110972e+29       4.516515859592e+28      -5.090814882855e+33       1.039710200354e-04       1.058971559783e-01 
       1.292321164228e+10       4.526576787020e-18       3.587108221836e-05       3.602682656784e+14       1.411057259135e+04       1.091878163172e-06       1.823539160059e+14       2.071017857611e-05       7.674465737784e+28       5.371814916879e+21       2.881716217780e+22       1.765316350739e+28       5.884387835798e+27       3.620053516786e-08       3.539536818075e+28       1.297932232550e+29       1.297932232550e+29       4.326439635533e+28      -4.824432028445e+33       1.040893688380e-04       1.057767558089e-01 
       1.278504420741e+10       4.624942492520e-18       3.625873978308e-05       3.526058911671e+14       1.411057259096e+04       1.103678044514e-06       1.804042943814e+14       2.093399258673e-05       7.351488134148e+28       5.201353522402e+21       2.790272008966e+22       1.691023538171e+28       5.636745127236e+27       3.620053516786e-08       3.390576465845e+28       1.243309144857e+29       1.243309144857e+29       4.144362712721e+28      -4.571987969122e+33       1.042077176452e-04       1.056566291608e-01 
       1.264835397809e+10       4.725445754142e-18       3.665058648039e-05       3.451064840626e+14       1.411057259057e+04       1.115605446677e-06       1.784755169732e+14       2.116022534556e-05       7.042102946717e+28       5.036301302935e+21       2.701729558234e+22       1.619857316481e+28       5.399524388269e+27       3.620053516786e-08       3.247885065648e+28       1.190984853421e+29       1.190984853421e+29       3.969948442949e+28      -4.332753341093e+33       1.043260664571e-04       1.055367751037e-01 
       1.251312516091e+10       4.828133022494e-18       3.704666778503e-05       3.377665782886e+14       1.411057259017e+04       1.127661747772e-06       1.765673609271e+14       2.138890299191e-05       6.745738142704e+28       4.876486611552e+21       2.615996785396e+22       1.551686104023e+28       5.172287013410e+27       3.620053516786e-08       3.111198790509e+28       1.140862614088e+29       1.140862614088e+29       3.802874345745e+28      -4.106036945378e+33       1.044444152736e-04       1.054171927116e-01 
       1.237934213131e+10       4.933051757518e-18       3.744702917174e-05       3.305827814870e+14       1.411057258977e+04       1.139848340806e-06       1.746796057716e+14       2.162005194755e-05       6.461845763153e+28       4.721743248124e+21       2.532984532203e+22       1.486383856727e+28       4.954612855758e+27       3.620053516786e-08       2.980264916526e+28       1.092849754157e+29       1.092849754157e+29       3.642831512135e+28      -3.891183750798e+33       1.045627640949e-04       1.052978810624e-01 
       1.224698943176e+10       5.040250450574e-18       3.785171793425e-05       3.235517734499e+14       1.411057258937e+04       1.152166633837e-06       1.728120333921e+14       2.185369891981e-05       6.189900909797e+28       4.571910286472e+21       2.452606469625e+22       1.423829835049e+28       4.746099450165e+27       3.620053516786e-08       2.854841355613e+28       1.046857501026e+29       1.046857501026e+29       3.489524033487e+28      -3.687573001446e+33       1.046811129210e-04       1.051788392386e-01 
       1.211605177001e+10       5.149778646768e-18       3.826077954727e-05       3.166703045857e+14       1.411057258896e+04       1.164618050141e-06       1.709644280064e+14       2.208987090465e-05       5.929400774557e+28       4.426831907020e+21       2.374779008071e+22       1.363908380733e+28       4.546361269110e+27       3.620053516786e-08       2.734696207886e+28       1.002800818064e+29       1.002800818064e+29       3.342668454392e+28      -3.494616423196e+33       1.047994617520e-04       1.050600663265e-01 
       1.198651401730e+10       5.261686967894e-18       3.867426130455e-05       3.099351944165e+14       1.411057258855e+04       1.177204028377e-06       1.691365761389e+14       2.232859518976e-05       5.679863709881e+28       4.286357234742e+21       2.299421210464e+22       1.306508702965e+28       4.355029009885e+27       3.620053516786e-08       2.619607332898e+28       9.605982473802e+28       9.605982473802e+28       3.201993248582e+28      -3.311756524055e+33       1.049178105879e-04       1.049415614168e-01 
       1.185836120663e+10       5.376027135679e-18       3.909221231879e-05       3.033433301088e+14       1.411057258813e+04       1.189926022750e-06       1.673282665965e+14       2.256989935774e-05       5.440828338212e+28       4.150340182262e+21       2.226454708063e+22       1.251524673532e+28       4.171748911773e+27       3.620053516786e-08       2.509361938918e+28       9.201717592152e+28       9.201717592152e+28       3.067238316888e+28      -3.138464983453e+33       1.050361594287e-04       1.048233236040e-01 
       1.173157853100e+10       5.492851995848e-18       3.951468170271e-05       2.968916650343e+14       1.411057258771e+04       1.202785503180e-06       1.655392904441e+14       2.281381128926e-05       5.211852698929e+28       4.018639297930e+21       2.155803618972e+22       1.198854630592e+28       3.996182101974e+27       3.620053516786e-08       2.403756189492e+28       8.814466076681e+28       8.814466076681e+28       2.938154506338e+28      -2.974241125814e+33       1.051545082747e-04       1.047053519869e-01 
       1.160615134173e+10       5.612215542534e-18       3.994171493105e-05       2.905772173618e+14       1.411057258728e+04       1.215783955473e-06       1.637694409805e+14       2.306035916629e-05       4.992513431192e+28       3.891117618716e+21       2.087394469216e+22       1.148401190714e+28       3.828003969048e+27       3.620053516786e-08       2.302594826561e+28       8.443511924973e+28       8.443511924973e+28       2.814503149489e+28      -2.818610473995e+33       1.052728571257e-04       1.045876456683e-01 
