# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   55       2.049103635050e-10       2.153975152308e-14      -6.595829743819e-14       1.211906299593e-16       4.272826899472e-11       4.743215329509e-12      -8.987530501749e-15 
   56       2.077582472488e-10       2.277339574609e-14      -9.979411267081e-14       1.256583024863e-16       4.103502151315e-11       4.576294004524e-12      -9.288749585846e-15 
   57       2.106396741288e-10       2.404609748334e-14      -1.354097854738e-13       1.302070482061e-16       3.943233911936e-11       4.417892209878e-12      -9.651927817785e-15 
   58       2.135534912896e-10       2.535796039972e-14      -1.728230044154e-13       1.348367684021e-16       3.791656885085e-11       4.267750221854e-12      -1.004289754424e-14 
   59       2.164970834774e-10       2.670906299629e-14      -2.120512843087e-13       1.395473563436e-16       3.648118613537e-11       4.125337267567e-12      -1.042215391674e-14 
   60       2.194662758070e-10       2.809945863584e-14      -2.531120370576e-13       1.443386972471e-16       3.511662777922e-11       3.989835474553e-12      -1.074461982614e-14 
   61       2.224569401861e-10       2.952905855778e-14      -2.960175893206e-13       1.492106830456e-16       3.381294628708e-11       3.860376314835e-12      -1.096979976776e-14 
   62       2.254704559157e-10       3.099725017984e-14      -3.407587683850e-13       1.541632606537e-16       3.256884686616e-11       3.736848265990e-12      -1.109543653332e-14 
   63       2.285093078161e-10       3.250319277568e-14      -3.873177409162e-13       1.591963945174e-16       3.138439174084e-11       3.619242781574e-12      -1.113102637771e-14 
   64       2.315754484051e-10       3.404592331147e-14      -4.356726533130e-13       1.643100531872e-16       3.025828185758e-11       3.507409914144e-12      -1.108818941545e-14 
   65       2.346702547210e-10       3.562435275889e-14      -4.857975422194e-13       1.695042097496e-16       2.918777939192e-11       3.401050276306e-12      -1.098076418808e-14 
   66       2.377944851444e-10       3.723726240807e-14      -5.376622450377e-13       1.747788422589e-16       2.816863025548e-11       3.299707001758e-12      -1.082490223156e-14 
   67       2.409482362220e-10       3.888330018062e-14      -5.912323104404e-13       1.801339341689e-16       2.719498660301e-11       3.202757706345e-12      -1.063916264369e-14 
   68       2.441314039823e-10       4.056113122681e-14      -6.464732289627e-13       1.855694835292e-16       2.626096786037e-11       3.109578960545e-12      -1.044111173407e-14 
